mid,x,y,z,mpitch,mroll,myaw,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,flight_time,agx,agy,agz,est_x,est_y,cntl_x,cntl_y,residual1,residual2,residual3,residual4,class,class_raw
12,22,45,96,0,170,178,-1,-1,70,0,0,0,73,75,94,70,84,242.55,80,12,15,-878,22.02057456,44.76187912,29.67453864,48.34931361,-16.85057048,-24.37124675,-1.665558458,0.633192681,fdi,FDI
12,22,45,96,0,170,178,0,-1,70,0,0,0,73,76,95,70,84,242.58,80,11,26,-966,21.80830475,44.86704187,29.86035099,48.52336169,-13.29272553,-25.70482954,1.047384179,-0.674394966,fdi,FDI
12,22,46,96,-1,170,177,0,-1,70,0,0,0,73,76,95,80,84,242.53,81,7,0,-969,21.83320232,45.78916425,30.08851703,48.42441431,-12.72234336,-24.92924894,0.813108057,0.275916195,fdi,FDI
12,22,46,96,-1,170,177,0,0,70,0,0,0,73,75,97,80,84,242.55,81,6,22,-995,21.86785494,45.88330459,30.32506311,48.5704862,-12.65535802,-26.29179374,0.425273221,-0.908958268,fdi,FDI
12,21,46,97,1,170,178,0,-1,70,0,0,0,73,75,98,80,84,242.6,82,17,41,-1002,20.97173461,45.8783543,30.82167379,48.70008017,-13.66065944,-26.51556454,-0.839847027,-0.87175635,fdi,FDI
12,23,47,99,0,169,-177,0,-1,70,0,0,0,73,75,99,80,84,242.63,83,-7,27,-1043,22.72453295,46.786816,30.5569322,48.56911274,-10.340046,-25.5438434,2.249634478,0.250357475,fdi,FDI
12,23,47,99,0,169,-177,-1,0,70,0,0,0,73,75,103,80,84,242.65,83,16,29,-972,22.93416228,46.87959523,30.80413991,48.68495317,-12.78732432,-26.87413079,-0.338949605,-0.916318639,fdi,FDI
12,22,48,99,2,170,179,0,-1,70,0,0,0,74,76,103,80,84,242.72,84,25,2,-966,22.02752817,47.79411493,31.28045406,48.52713876,-14.20606728,-26.09296403,-1.519804752,0.120805947,fdi,FDI
12,26,49,103,0,169,179,-1,0,70,0,0,0,73,75,103,80,84,242.71,84,43,13,-1007,25.59781082,48.80308606,30.47461737,48.35652938,-8.937134629,-26.45159631,3.807949133,-0.01154871,fdi,FDI
12,-34,-68,79,1,-157,-179,-1,0,0,0,0,0,80,82,79,40,79,309.91,155,-10,2,-996,-49.59116022,-99.18232044,-7.791827957,1.216344086,-35.82795699,-71.65591398,-35.82795699,-71.65591398,fdi,FDI
12,-15,-28,96,2,-157,177,0,-1,0,0,0,0,80,82,98,60,79,310.08,157,-1,-16,-977,-43.24765079,-49.50377492,-2.667889597,-4.027943639,18.48411165,40.07138584,-6.264884079,-10.07522114,fdi,FDI
12,-5,-6,99,3,-157,179,0,0,0,0,0,0,80,82,99,60,79,310.06,158,-24,-4,-1009,-32.0126904,-6.741035969,-6.541077728,-14.39947623,28.79801148,62.18606643,-4.381636816,-4.897511532,fdi,FDI
12,-2,-3,100,2,-157,179,0,0,0,0,0,0,80,82,102,60,79,310.13,159,8,-9,-1001,-21.33764235,8.282017384,-10.31548537,-19.5313737,21.85996506,40.84180524,-8.417997875,-18.49067813,fdi,FDI
12,-6,-14,107,1,-157,179,0,0,0,0,0,0,79,82,104,60,79,310.2,160,-20,10,-1039,-17.45194166,-1.427931899,-12.96583023,-20.00811794,5.74194318,4.698336138,-16.91943646,-37.9252575,fdi,FDI
12,-6,-14,107,1,-157,179,0,0,0,0,0,0,78,81,102,60,79,310.14,160,0,-11,-985,-15.28897881,-7.711300429,-14.54255803,-19.48936046,3.188774652,2.72151761,-13.3618971,-28.12244952,fdi,FDI
12,-8,-16,103,1,-157,178,0,0,0,0,0,0,78,81,101,60,79,310.19,161,-25,0,-970,-15.86557175,-13.89146235,-15.87692543,-19.77300854,-1.231543458,-0.91588974,-13.66542954,-24.94328592,fdi,FDI
12,-9,-15,102,2,-157,180,0,0,0,0,0,0,78,81,100,60,79,310.1,162,14,-2,-1000,-17.41108236,-16.49427004,-16.77516417,-20.38545727,-1.668358977,2.585656587,-11.92596367,-18.1761144,fdi,FDI
12,-7,-20,102,0,-158,177,0,0,0,0,0,0,78,80,100,60,79,310.1,163,33,6,-1006,-16.96768316,-22.88399722,-17.88485638,-20.78296175,3.32634741,-4.677776159,-6.439331833,-23.5827661,fdi,FDI
12,-13,-16,100,0,-157,-178,0,0,0,0,0,0,78,80,99,60,79,310.09,164,9,11,-1002,-21.72264515,-21.9949349,-18.65602923,-21.60668946,-6.678038159,6.475642346,-15.79269257,-13.03482793,fdi,FDI
12,-13,-16,100,0,-157,-178,0,0,0,0,0,0,78,80,98,60,79,310.15,164,-2,14,-1008,-25.12575437,-21.40089728,-18.67249458,-23.19155015,-2.022122021,6.352547012,-12.04180004,-13.84346699,fdi,FDI
12,-13,-17,99,0,-157,-179,0,0,0,0,0,0,78,81,98,60,79,310.02,165,10,7,-978,-27.39467728,-21.99280477,-19.14226165,-24.4182253,0.991065109,4.592561681,-10.72715082,-15.8856209,fdi,FDI
12,-11,-19,98,3,-156,179,0,0,0,0,0,0,77,80,99,60,79,310.06,166,0,10,-965,-27.13191568,-24.11862144,-19.9922323,-25.31850303,6.030196377,2.049836596,-7.509557368,-18.62068091,fdi,FDI
12,-14,-21,98,3,-156,179,0,0,0,0,0,0,77,80,99,60,79,310.11,166,1,3,-992,-29.27313478,-26.89283787,-20.83965757,-25.97063799,0.614572827,0.8706185,-13.69078992,-20.37163638,fdi,FDI
12,-14,-21,98,3,-156,179,0,0,0,0,0,0,77,80,100,60,79,310.07,166,11,-2,-995,-30.70809872,-27.93775145,-21.2726588,-26.77453563,2.535217145,3.774394166,-12.64333927,-18.72983754,fdi,FDI
12,-14,-21,98,3,-156,179,0,0,0,0,0,0,77,80,101,60,78,310.06,167,-14,7,-986,-31.61204143,-28.12396708,-21.92207434,-27.84841899,3.715789153,5.573396075,-12.37668018,-18.33661714,fdi,FDI
12,-17,-25,102,1,-157,179,0,0,0,0,0,0,77,80,102,60,78,310.06,167,-28,3,-1006,-34.65970038,-31.78477161,-22.30877072,-28.48045475,-0.424001781,0.186888205,-17.05762717,-24.63046083,fdi,FDI
12,-15,-27,104,1,-157,179,0,0,0,0,0,0,77,80,104,70,78,310.18,168,-18,1,-999,-35.06545668,-35.11002273,-22.6305333,-28.72732809,5.590169407,0.776715573,-12.26763999,-25.49707401,fdi,FDI
12,-17,-27,105,0,-157,179,1,0,0,0,0,0,77,80,104,60,78,310.15,168,-28,7,-1019,-36.88168991,-36.23089984,-23.20892464,-29.3167162,2.499498467,4.759431938,-16.11360648,-23.66781169,fdi,FDI
12,-17,-27,105,0,-157,179,0,0,0,0,0,0,77,80,103,60,78,310.09,169,22,-10,-1001,-38.08276415,-36.30683407,-23.51166589,-30.21634439,4.098570759,7.174790946,-15.35101241,-23.37542141,fdi,FDI
12,-17,-27,105,0,-157,179,0,0,0,0,0,0,77,80,103,60,78,310.11,169,0,-5,-955,-38.82942107,-35.99034178,-23.97701666,-31.20205723,5.068734059,8.542473872,-15.19783245,-23.6962453,fdi,FDI
12,-17,-29,105,1,-157,179,0,0,0,0,0,0,77,79,102,60,78,310.14,170,-13,-10,-978,-39.26461286,-37.52106679,-24.49898247,-31.94732166,5.620449541,6.042559752,-15.29304163,-27.23345337,fdi,FDI
12,-14,-31,105,3,-157,179,-1,0,0,0,0,0,77,80,100,60,77,310.12,170,-1,1,-990,-36.98714456,-39.95346023,-25.38662834,-32.34895752,10.73232961,4.786146365,-10.83848283,-29.45307005,fdi,FDI
12,-16,-32,102,3,-157,179,0,-1,0,0,0,0,77,80,99,60,77,310.07,171,-13,-20,-983,-36.99234549,-41.78851787,-26.40290298,-32.73783829,5.222863447,5.978632087,-15.93691136,-29.58260397,fdi,FDI
12,-19,-32,100,1,-157,179,0,0,0,0,0,0,78,80,99,60,77,310.11,172,6,-12,-969,-39.5640592,-42.33154582,-26.64889713,-33.33771883,0.515172871,8.498545123,-20.03770025,-28.65002938,fdi,FDI
12,-19,-32,100,1,-157,179,0,0,0,0,0,0,76,79,100,60,77,310.15,173,2,-9,-1026,-41.42471709,-42.29052235,-26.64314384,-34.10642887,3.068435628,9.997772549,-17.83587286,-28.58781664,fdi,FDI
12,-20,-31,100,0,-157,179,0,0,0,0,0,0,77,79,99,60,77,310.11,174,-20,5,-988,-43.51430608,-41.09483465,-26.761385,-35.04883649,3.130467449,12.43726751,-18.54718445,-27.30803979,fdi,FDI
12,-20,-34,101,2,-157,179,0,0,0,0,0,0,77,79,97,60,77,310.11,174,-12,0,-1016,-44.89684908,-43.29660892,-26.85735855,-35.64546266,4.963374663,7.230088875,-17.77360141,-32.85588313,fdi,FDI
12,-20,-34,101,2,-157,179,-1,0,0,0,0,0,76,79,98,60,77,310.07,174,4,-8,-1014,-45.75258063,-44.22360029,-27.09070031,-36.01626434,6.068383106,9.336157335,-17.69037435,-31.43630224,fdi,FDI
12,-19,-32,99,0,-157,-178,0,0,0,0,0,0,77,79,98,60,76,310.07,176,-22,-1,-985,-45.40867277,-42.57595873,-27.50020502,-36.91936292,8.295862444,13.87579595,-16.33545455,-27.89712534,fdi,FDI
12,-19,-32,99,0,-157,-178,0,0,0,0,0,0,77,79,99,60,76,310.07,176,-12,2,-1015,-45.07580394,-41.71346636,-28.0603695,-37.95841605,7.804196789,13.03727909,-17.19758026,-29.12991293,fdi,FDI
12,-22,-34,100,0,-157,-178,0,0,0,0,0,0,76,79,100,60,76,310.04,176,-14,14,-1028,-47.32025116,-43.24360422,-28.23674806,-38.55044916,2.607454824,9.212183606,-22.22194917,-32.77196687,fdi,FDI
12,-22,-34,100,0,-157,-178,0,0,0,0,0,0,76,79,101,60,76,310.12,177,-6,-8,-977,-48.91371249,-43.95686408,-28.06967546,-39.01459225,4.782497188,10.42676023,-20.49148915,-31.71156251,fdi,FDI
12,-23,-37,102,0,-156,179,-1,0,0,0,0,0,76,79,103,60,76,310.1,177,-8,-10,-945,-50.80784598,-47.0901327,-28.01206166,-39.27354735,4.578536465,6.398644236,-21.40432173,-35.90651968,fdi,FDI
12,-23,-37,102,0,-156,179,0,0,0,0,0,0,76,79,102,60,76,310.09,178,23,2,-1010,-52.05933994,-48.38292902,-27.91959585,-39.46701196,6.238935341,9.319777252,-20.68755926,-33.92800855,fdi,FDI
12,-25,-36,104,2,-156,-179,0,0,0,0,0,0,76,79,101,60,76,310.14,178,19,-4,-1002,-54.50948478,-47.76628295,-27.73489592,-40.12377612,4.026620383,12.77362296,-23.66960359,-31.78514547,fdi,FDI
12,-25,-36,104,2,-156,-179,0,0,0,0,0,0,76,79,102,60,76,310.06,178,24,-5,-989,-56.14846041,-47.26867093,-27.39114815,-40.90680303,6.21352541,13.05496346,-22.56423191,-32.43632189,fdi,FDI
12,-25,-36,104,2,-156,-179,0,0,0,0,0,0,76,78,103,60,76,310.14,179,-9,0,-1017,-57.17637845,-46.92576891,-27.2397182,-41.61551807,7.550559135,13.13321482,-22.33435078,-32.89412263,fdi,FDI
12,-26,-36,103,1,-156,-179,0,0,0,0,0,0,76,78,104,60,76,310.1,179,-34,11,-991,-58.61735585,-46.71848769,-27.05589765,-42.29827331,6.708257204,13.11977684,-24.00490541,-33.17562833,fdi,FDI
12,-26,-36,103,1,-156,-179,0,0,0,0,0,0,76,78,104,70,76,310.16,179,-10,-2,-974,-59.54139715,-46.61030125,-26.8119995,-42.96141742,7.924454836,13.07586883,-23.60664344,-33.32545171,fdi,FDI
12,-26,-37,104,0,-156,-179,0,-1,0,0,0,0,77,79,103,60,76,310.15,180,2,1,-1019,-60.09849885,-47.52233699,-26.67461535,-43.48217029,8.64038478,11.42396618,-23.5988518,-34.92716774,fdi,FDI
12,-26,-37,104,0,-156,-179,0,0,0,0,0,0,77,79,101,60,76,310.06,180,-16,-1,-975,-60.41266551,-47.92993013,-26.58094078,-43.95840889,9.03416879,12.20078587,-23.72799287,-34.31470118,fdi,FDI
12,-25,-34,104,0,-157,-179,0,1,0,0,0,0,76,78,99,60,75,310.11,181,-18,13,-995,-59.73862222,-45.19587374,-26.62380573,-44.92423014,10.84059446,17.52149911,-22.33471419,-29.47811863,fdi,FDI
12,-25,-37,101,1,-156,-178,0,0,0,0,0,0,76,79,100,60,75,310.08,181,-2,14,-1029,-59.21982517,-46.82460837,-26.79087685,-45.63928291,10.11928136,10.56795085,-23.07479315,-35.93840466,fdi,FDI
12,-25,-37,101,1,-156,-178,0,0,0,0,0,0,76,79,99,60,75,310.06,182,-5,9,-988,-58.85597744,-47.64988585,-26.88802602,-45.93895358,9.630733973,11.60592356,-23.36125917,-34.74030764,fdi,FDI
12,-23,-40,100,0,-156,-178,0,0,0,0,0,0,76,79,99,60,75,310.1,182,-1,-5,-1015,-56.94487763,-50.87394682,-27.18062701,-46.08302905,12.53805408,7.49734262,-20.34108173,-38.81874117,fdi,FDI
12,-23,-40,100,0,-156,-178,-1,0,0,0,0,0,76,77,100,60,75,310.12,183,14,-9,-973,-55.61255094,-52.22809552,-27.67415082,-46.16709114,10.73698469,10.3890326,-21.5527169,-36.75953235,fdi,FDI
12,-23,-40,100,0,-156,-178,0,0,0,0,0,0,76,77,100,60,75,310.02,183,-25,17,-975,-54.74627658,-52.60372514,-28.00094296,-46.59004993,9.597859151,12.23047691,-21.91211371,-36.10671942,fdi,FDI
12,-24,-40,101,1,-156,-178,0,0,0,0,0,0,76,77,102,60,75,310.06,183,-9,1,-987,-55.05797733,-52.53969338,-28.15453763,-47.106039,7.317549434,13.32716251,-23.42101899,-36.10724385,fdi,FDI
12,-27,-39,102,1,-156,-178,0,0,0,0,0,0,75,78,101,60,75,310.02,184,-35,-3,-975,-57.8701184,-51.37391158,-27.82692391,-47.78453341,2.939234257,15.54058075,-27.24464738,-34.8047557,fdi,FDI
12,-27,-39,102,1,-156,-178,0,-2,0,0,0,0,76,78,100,60,74,310.01,184,-7,12,-1002,-59.89824406,-50.74422944,-27.22330236,-48.50346391,5.712551263,15.0349954,-24.97550187,-35.69641074,fdi,FDI
12,-26,-42,101,1,-156,-178,0,0,0,0,0,0,76,78,99,60,74,310.13,185,5,-2,-1007,-60.41792182,-53.32221936,-26.97596715,-48.72066327,9.121924559,9.826964814,-22.64091883,-40.73530286,fdi,FDI
12,-26,-42,101,1,-156,-178,0,0,0,0,0,0,76,78,98,60,74,310.11,185,-25,-5,-1024,-60.66937676,-54.47126699,-26.93369929,-48.78783311,9.404348804,11.99391352,-23.18384639,-39.01050058,fdi,FDI
12,-26,-42,101,1,-156,-178,0,0,0,0,0,0,75,78,100,60,74,310.08,186,-24,8,-978,-60.76648585,-54.85118648,-26.87929188,-49.14973015,9.498627923,13.39166442,-23.59199463,-38.38672169,fdi,FDI
12,-25,-43,101,1,-156,-179,0,0,0,0,0,0,75,78,100,60,74,310.09,186,-14,10,-1017,-59.94687073,-55.82559698,-26.94815453,-49.45779014,11.10895818,12.6304106,-22.32181599,-39.83411239,fdi,FDI
12,-25,-43,101,1,-156,-179,-1,0,0,0,0,0,75,78,99,60,74,310.1,186,-9,10,-1055,-59.33569277,-56.12574441,-27.13145294,-49.75839563,10.26592017,13.91949791,-23.1035323,-39.32679686,fdi,FDI
12,-23,-43,101,1,-156,-179,0,0,0,0,0,0,76,77,101,60,74,310.04,187,-31,-2,-996,-57.24092718,-56.11698349,-27.45822613,-50.16993818,12.91983911,14.69029331,-20.31905918,-39.27812854,fdi,FDI
12,-23,-43,101,1,-156,-179,0,0,0,0,0,0,76,77,101,60,74,310.06,187,-23,15,-985,-55.7828155,-56.00028974,-27.97471561,-50.60546382,10.95059373,15.12057136,-21.62008401,-39.40222982,fdi,FDI
12,-24,-44,102,2,-156,-178,0,0,0,0,0,0,75,78,103,60,74,310.17,188,-9,-8,-960,-55.67421452,-56.82981926,-28.20576886,-50.91521292,8.100474707,13.7347461,-23.53317048,-41.09468437,fdi,FDI
12,-24,-44,102,2,-156,-178,0,0,0,0,0,0,75,78,104,70,74,310.12,188,-8,-3,-984,-55.6964197,-57.14664013,-28.25827166,-51.18333084,8.178964002,14.64789835,-22.86250369,-40.59432764,fdi,FDI
12,-26,-44,104,1,-156,-178,0,1,0,0,0,0,76,77,105,70,74,310.06,189,-9,2,-954,-57.44381539,-57.2103145,-28.12255746,-51.54971762,5.087070227,15.20911917,-25.53871696,-40.46411021,fdi,FDI
12,-26,-44,104,1,-156,-178,0,0,0,0,0,0,76,77,104,60,74,310.04,189,-4,7,-1028,-58.71332875,-57.17010561,-27.7683536,-51.9382616,6.826345483,15.53310455,-24.07396577,-40.49307378,fdi,FDI
12,-27,-45,107,2,-156,179,0,0,0,0,0,0,75,78,103,60,74,310.08,190,-28,-3,-1010,-60.40545225,-58.05989229,-27.46242182,-52.20369862,6.355292529,14.10027209,-25.09013281,-42.10769157,fdi,FDI
12,-28,-44,105,1,-156,-178,0,-1,0,0,0,0,75,78,101,60,74,310.08,190,-13,0,-997,-62.37435721,-57.45992827,-26.99708986,-52.56075696,6.252151603,16.60439109,-25.93842914,-40.01682902,fdi,FDI
12,-28,-44,105,1,-156,-178,0,0,0,0,0,0,75,78,99,60,74,310.09,191,-10,10,-983,-63.67632924,-57.12968013,-26.54117975,-53.0564588,7.977824853,16.35226516,-25.21552371,-40.48344989,fdi,FDI
12,-27,-46,102,1,-156,179,0,0,0,0,0,0,75,78,99,60,74,310.04,191,-10,6,-992,-63.64397246,-58.88509133,-26.32704695,-53.21291717,10.62454527,12.94321783,-23.60305087,-43.78804245,fdi,FDI
12,-27,-46,102,1,-156,179,0,0,0,0,0,0,75,78,99,60,74,310.09,191,-26,1,-1013,-63.51283942,-59.65957142,-26.28451905,-53.27523877,10.39642942,14.42998781,-24.40465523,-42.62343513,fdi,FDI
12,-27,-49,100,1,-156,-178,0,0,0,0,0,0,74,77,99,60,73,310.11,192,-18,0,-983,-63.3653549,-62.77882891,-26.20336303,-53.14844692,10.17449137,10.56658443,-24.8415948,-46.8244163,fdi,FDI
12,-27,-49,100,1,-156,-178,0,0,0,0,0,0,74,77,100,60,73,310.11,192,-16,1,-989,-63.23922364,-64.03218497,-26.11662699,-52.96207654,9.997364209,13.57924181,-25.04513893,-44.89208129,fdi,FDI
12,-27,-49,100,1,-156,-178,0,0,0,0,0,0,74,77,101,60,73,310.02,192,-23,-5,-1002,-63.14605706,-64.33192726,-26.02279617,-53.11029405,9.872555425,15.47177138,-25.11462242,-44.33793243,fdi,FDI
12,-27,-50,101,1,-156,-178,0,0,0,0,0,0,75,78,102,60,73,310.06,193,-13,1,-992,-63.08432008,-65.17603491,-25.92261991,-53.21691445,9.793123842,14.97697809,-25.11674137,-45.94070021,fdi,FDI
12,-27,-50,101,1,-156,-178,0,0,0,0,0,0,75,78,103,60,73,310.03,193,-2,0,-1000,-63.04731325,-65.3570982,-25.8176381,-53.31523148,9.747468551,16.39483023,-25.09173354,-45.58439456,fdi,FDI
12,-28,-50,103,1,-156,-179,0,0,0,0,0,0,75,78,104,70,73,310.1,194,-11,-9,-992,-63.865253,-65.26107337,-25.59936807,-53.5188594,8.117337146,17.21797997,-26.5987669,-45.64968314,fdi,FDI
12,-28,-50,103,1,-156,-179,0,0,0,0,0,0,75,78,104,70,73,310.1,194,-8,-4,-1000,-64.45184114,-65.08963071,-25.26979627,-53.74026313,8.919283994,17.6624359,-25.94475807,-45.84674622,fdi,FDI
12,-30,-50,105,1,-156,-178,0,0,0,0,0,0,75,78,103,70,73,310.16,194,-21,6,-1021,-66.51879491,-64.93308768,-24.79658895,-53.96030036,6.225448779,17.88151831,-28.78565195,-46.04134621,fdi,FDI
12,-30,-51,104,1,-156,-179,0,0,0,0,0,0,74,77,99,60,73,310.16,195,-3,8,-1008,-67.95408167,-65.77772026,-24.13227151,-54.04275738,8.164242406,16.36919977,-27.49996971,-47.72329846,fdi,FDI
12,-30,-51,104,1,-156,-179,0,0,0,0,0,0,74,77,98,60,73,310.11,195,-25,7,-1024,-68.88465615,-66.12709164,-23.64177302,-54.07945575,9.387495626,17.21283661,-27.11960099,-47.1843593,fdi,FDI
12,-29,-51,100,1,-156,-179,0,1,0,0,0,0,75,77,99,60,73,310.12,196,0,1,-987,-68.61084008,-66.22272276,-23.32924401,-54.21411799,11.71630564,17.73986003,-25.61265125,-47.01358964,fdi,FDI
12,-29,-51,100,1,-156,-179,0,0,0,0,0,0,75,77,99,60,73,310.1,196,-19,15,-1007,-68.33288297,-66.20710504,-23.17078832,-54.37216807,11.29990213,18.04973612,-26.41100066,-47.01038931,fdi,FDI
12,-29,-51,100,1,-156,-179,0,0,0,0,0,0,74,77,99,60,73,310.04,197,-12,6,-1018,-68.10232178,-66.15632045,-22.96211986,-54.5381345,10.97437078,18.22005208,-26.80658477,-47.06572766,fdi,FDI
12,-28,-51,101,3,-156,-178,0,0,0,0,0,0,75,77,99,60,72,310.11,198,-15,10,-994,-67.09530986,-66.10573725,-22.85082024,-54.70460593,12.3521991,18.30630797,-25.42735965,-47.12739381,fdi,FDI
12,-29,-52,101,1,-156,-179,0,0,0,0,0,0,75,77,98,60,72,310.15,198,0,5,-1018,-67.2243806,-67.02485394,-22.72769604,-54.73929546,9.785947829,16.73841276,-27.62649658,-48.71293318,fdi,FDI
12,-29,-52,101,1,-156,-179,0,0,0,0,0,0,75,76,99,60,72,310.06,199,-1,13,-1037,-67.35635586,-67.41835127,-22.409309,-54.73416756,9.987719415,17.56473564,-27.19293483,-48.11565128,fdi,FDI
12,-29,-51,101,1,-156,-179,0,0,0,0,0,0,75,77,96,60,72,310.11,200,19,7,-1022,-67.46812743,-66.57850165,-22.13468524,-54.96109621,10.1487221,19.69776122,-26.95833544,-46.37849064,fdi,FDI
12,-27,-54,99,1,-156,179,0,0,0,0,0,0,75,77,99,60,72,310.11,200,-34,18,-969,-65.87695889,-69.02332746,-22.0857335,-54.86307333,13.47922287,14.37934528,-23.77214061,-51.60622051,fdi,FDI
12,-27,-54,99,1,-156,179,0,0,0,0,0,0,74,76,99,60,72,310.1,201,-4,9,-1015,-64.74399902,-70.09297388,-22.26055008,-54.55876735,11.93397917,16.46631824,-24.98608811,-49.99512731,fdi,FDI
12,-27,-54,99,1,-156,179,0,0,0,0,0,0,74,76,100,60,72,310.2,201,-6,9,-1010,-63.99245427,-70.42859859,-22.28431894,-54.54252571,10.93737055,17.80824111,-25.40992915,-49.43566259,fdi,FDI
12,-126,-107,81,0,35,-179,0,0,0,0,0,0,72,74,79,50,59,317.84,6,13,-4,-992,-183.7790055,-156.0662983,62.78322581,22.18924731,-132.7741935,-112.7526882,-132.7741935,-112.7526882,fdi,FDI
12,51,22,104,0,34,180,1,0,0,0,0,0,72,74,102,80,59,318.07,12,-14,-8,-997,-62.47884174,9.098954893,61.84195447,-1.803741747,233.8802521,165.5491372,107.5959944,65.21858746,fdi,FDI
12,56,18,104,0,35,-179,0,0,0,0,0,0,72,74,104,80,59,318.11,14,24,-12,-1022,14.16392068,47.9171983,36.28283863,-17.93220275,129.477391,81.9517739,11.54574651,-14.59017985,fdi,FDI
12,51,-3,107,0,34,180,-2,0,0,1,0,0,71,74,103,80,59,318.1,16,-20,5,-974,61.01648595,27.73522584,26.84649431,-14.85973832,52.22450131,7.050520882,-11.62066537,-50.66256747,fdi,FDI
12,51,-3,107,0,34,180,0,1,0,0,0,0,72,73,103,80,59,318.05,16,-4,21,-961,89.50830431,15.40988555,21.73234818,-11.60131527,16.03333828,0.620671555,-0.533308479,-30.82442215,fdi,FDI
12,32,-14,102,2,34,-179,0,1,0,0,0,0,71,73,101,80,59,318.01,17,-16,7,-985,89.70119357,-3.782769336,20.68621703,-9.138562077,-34.20483834,-19.24618894,-15.0130349,-35.46944671,fdi,FDI
12,32,-14,102,2,34,-179,-1,0,0,0,0,0,71,73,102,80,59,317.99,18,26,0,-972,86.93594701,-13.18311187,23.02733309,-6.902783032,-28.75715125,-10.63914094,9.301606383,-21.22797808,fdi,FDI
12,22,-11,102,-1,34,-178,0,0,0,0,0,0,71,74,100,80,59,317.99,19,1,-2,-993,75.09429377,-14.56433088,25.73630825,-6.635458926,-39.42117249,0.292579351,7.008050941,-10.09856065,fdi,FDI
12,24,-10,102,2,34,180,0,0,0,0,0,0,71,74,100,70,59,318.02,19,-18,-5,-968,67.78557325,-14.02039865,29.19847483,-7.118669174,-23.70117002,3.53966437,22.74808547,-7.826355494,fdi,FDI
12,24,-10,102,2,34,180,0,0,0,0,0,0,71,74,100,80,59,318.01,20,5,-2,-1024,62.72535698,-13.58930896,31.50209371,-7.583565552,-16.94883392,3.728175936,26.21761649,-8.385267834,fdi,FDI
12,29,-7,99,2,34,-179,0,0,0,0,0,0,71,74,101,80,59,318.01,20,-28,11,-1007,63.68504215,-10.41492524,32.98413137,-8.368359201,-4.741264358,8.594336814,34.27536652,-4.175200802,fdi,FDI
12,29,-7,99,2,34,-179,0,0,0,0,0,0,71,74,101,80,59,318.01,20,-9,-5,-988,64.75795795,-8.976109694,33.67120026,-9.24330592,-6.420959716,6.140605241,30.27130748,-6.3151556,fdi,FDI
12,29,-7,99,2,34,-179,0,0,0,0,0,0,71,73,101,80,59,318.04,20,-13,17,-1035,65.70716626,-8.484058923,34.58481985,-9.787510249,-7.805732528,4.533544342,28.05623788,-7.107110602,fdi,FDI
12,24,-10,103,0,34,179,0,0,0,0,0,0,71,73,102,80,59,318.04,21,-10,13,-985,62.25457113,-11.31730849,36.09284402,-9.848438175,-16.8665986,-1.271368273,19.28750419,-11.84751188,fdi,FDI
12,23,-11,105,0,34,180,0,0,0,-1,0,0,72,74,99,80,59,318,22,-13,15,-1055,58.95815442,-13.66172618,38.30052904,-9.630485214,-15.11431403,-1.00423342,20.46160286,-11.36051812,fdi,FDI
12,31,-3,100,2,35,178,0,0,0,0,0,0,71,73,101,80,59,318.02,23,-1,-15,-970,63.43052368,-6.979810129,39.3844211,-10.71710186,0.724742076,13.93732603,34.37611013,2.420012539,fdi,FDI
12,34,-6,103,0,34,-179,0,-1,0,0,0,0,71,73,101,80,59,318.02,24,-23,-14,-1005,69.2976023,-6.772739159,39.07105446,-11.90449264,0.892041739,3.953977038,34.33060931,-6.762003966,fdi,FDI
12,34,-6,103,0,34,-179,0,0,0,0,0,0,71,73,101,80,59,318.07,24,0,2,-1039,73.40509543,-6.930765894,38.94398819,-12.20934839,-4.663181608,3.000434457,30.55996115,-6.623062753,fdi,FDI
12,35,-8,104,0,34,179,0,0,0,0,0,0,71,73,101,80,59,318.08,24,0,7,-1054,76.92061182,-9.102969668,39.09594862,-12.36938906,-6.57712908,-0.727609971,30.99016142,-9.388783192,fdi,FDI
12,35,-8,104,0,34,179,0,0,0,0,0,0,71,73,102,80,59,318.03,25,-7,1,-984,79.14471507,-10.17401105,39.33380201,-12.45678213,-9.471879481,0.647509633,30.46841466,-7.831696031,fdi,FDI
12,35,-8,104,0,34,179,0,0,0,0,0,0,71,73,102,80,59,318.04,25,-10,-1,-1003,80.45797726,-10.60644894,39.77859217,-12.76498836,-11.13541866,1.592451485,30.77387049,-7.172413851,fdi,FDI
12,34,-10,105,0,34,-179,0,0,0,0,0,0,71,73,101,80,59,318.03,25,-11,-12,-988,80.33779937,-12.62124097,40.44083773,-12.88259172,-13.62423595,-1.018079422,29.76710465,-10.06336686,fdi,FDI
12,34,-10,105,0,34,-179,0,0,0,0,0,0,71,73,102,80,59,318.02,26,-4,-9,-982,80.09761241,-13.41042776,41.27612408,-12.95741486,-13.23290537,0.963054667,30.87982203,-8.840044642,fdi,FDI
12,34,-11,105,0,34,-179,0,-1,0,0,0,0,72,74,100,80,59,318.06,27,4,-15,-1005,79.85519833,-14.53588893,42.06852023,-13.12314908,-12.87951308,0.596556043,31.44504548,-10.05206881,fdi,FDI
